Source	Target	Weight
48hpf:retinal interneurons	72hpf:ionocyte	0
48hpf:retinal pigmented epithelium	72hpf:ionocyte	0
48hpf:retinal progenitors	72hpf:ionocyte	0
48hpf:roofplate	72hpf:ionocyte	0
48hpf:spinal cord	72hpf:ionocyte	0
48hpf:tailbud mesoderm	72hpf:ionocyte	0
48hpf:telencephalon	72hpf:ionocyte	0
48hpf:xanthoblast	72hpf:ionocyte	0
48hpf:diencephalon	72hpf:lateral line primordium	0
48hpf:differentiating neurons	72hpf:lateral line primordium	0.0701388888888889
48hpf:differentiating neurons (dlx1a+)	72hpf:lateral line primordium	0
48hpf:differentiating neurons (eomesa+)	72hpf:lateral line primordium	0.00347222222222222
48hpf:endothelial	72hpf:lateral line primordium	0.00277777777777778
48hpf:epidermal	72hpf:lateral line primordium	0.0625
48hpf:epidermal (foxi3a+)	72hpf:lateral line primordium	0.00625
48hpf:epiphysis photoreceptor cells	72hpf:lateral line primordium	0
48hpf:erythroid	72hpf:lateral line primordium	0
48hpf:floorplate	72hpf:lateral line primordium	0
48hpf:gut	72hpf:lateral line primordium	0.0847222222222222
48hpf:hatching gland	72hpf:lateral line primordium	0.00347222222222222
48hpf:heart	72hpf:lateral line primordium	0.00208333333333333
48hpf:hindbrain dorsal	72hpf:lateral line primordium	0
48hpf:hindbrain ventral	72hpf:lateral line primordium	0
48hpf:ionocyte	72hpf:lateral line primordium	0.00208333333333333
48hpf:lateral line primordium	72hpf:lateral line primordium	0.688888888888889
48hpf:lens	72hpf:lateral line primordium	0.00347222222222222
48hpf:macrophage	72hpf:lateral line primordium	0
48hpf:melanoblast	72hpf:lateral line primordium	0
48hpf:midbrain	72hpf:lateral line primordium	0.0166666666666667
48hpf:midbrain ventral	72hpf:lateral line primordium	0
48hpf:myotome	72hpf:lateral line primordium	0
48hpf:neural crest	72hpf:lateral line primordium	0.00555555555555556
48hpf:notochord	72hpf:lateral line primordium	0
48hpf:olfactory placode	72hpf:lateral line primordium	0.00555555555555556
48hpf:optic cup	72hpf:lateral line primordium	0.00138888888888889
48hpf:optic primordia	72hpf:lateral line primordium	0.00277777777777778
48hpf:otic placode	72hpf:lateral line primordium	0.00833333333333333
48hpf:pectoral fin field	72hpf:lateral line primordium	0.00208333333333333
48hpf:periderm	72hpf:lateral line primordium	0
48hpf:pharyngeal arch	72hpf:lateral line primordium	0.0131944444444444
48hpf:photoreceptors	72hpf:lateral line primordium	0
48hpf:preoptic area	72hpf:lateral line primordium	0
48hpf:pronephric duct	72hpf:lateral line primordium	0.0104166666666667
48hpf:retinal bipolar cells	72hpf:lateral line primordium	0
48hpf:retinal ganglion cells	72hpf:lateral line primordium	0
48hpf:retinal interneurons	72hpf:lateral line primordium	0
48hpf:retinal pigmented epithelium	72hpf:lateral line primordium	0
48hpf:retinal progenitors	72hpf:lateral line primordium	0.000694444444444444
48hpf:roofplate	72hpf:lateral line primordium	0
48hpf:spinal cord	72hpf:lateral line primordium	0.00347222222222222
48hpf:tailbud mesoderm	72hpf:lateral line primordium	0
48hpf:telencephalon	72hpf:lateral line primordium	0
48hpf:xanthoblast	72hpf:lateral line primordium	0
48hpf:diencephalon	72hpf:lens	0
48hpf:differentiating neurons	72hpf:lens	0
48hpf:differentiating neurons (dlx1a+)	72hpf:lens	0
48hpf:differentiating neurons (eomesa+)	72hpf:lens	0
48hpf:endothelial	72hpf:lens	0
48hpf:epidermal	72hpf:lens	0
48hpf:epidermal (foxi3a+)	72hpf:lens	0
48hpf:epiphysis photoreceptor cells	72hpf:lens	0
48hpf:erythroid	72hpf:lens	0
48hpf:floorplate	72hpf:lens	0
48hpf:gut	72hpf:lens	0
48hpf:hatching gland	72hpf:lens	0
48hpf:heart	72hpf:lens	0
48hpf:hindbrain dorsal	72hpf:lens	0
48hpf:hindbrain ventral	72hpf:lens	0
48hpf:ionocyte	72hpf:lens	0
48hpf:lateral line primordium	72hpf:lens	0
48hpf:lens	72hpf:lens	0.915
48hpf:macrophage	72hpf:lens	0
48hpf:melanoblast	72hpf:lens	0
48hpf:midbrain	72hpf:lens	0.015
48hpf:midbrain ventral	72hpf:lens	0
48hpf:myotome	72hpf:lens	0
48hpf:neural crest	72hpf:lens	0
48hpf:notochord	72hpf:lens	0
48hpf:olfactory placode	72hpf:lens	0
48hpf:optic cup	72hpf:lens	0.0425
48hpf:optic primordia	72hpf:lens	0.015
48hpf:otic placode	72hpf:lens	0
48hpf:pectoral fin field	72hpf:lens	0
48hpf:periderm	72hpf:lens	0
48hpf:pharyngeal arch	72hpf:lens	0
48hpf:photoreceptors	72hpf:lens	0.0075
48hpf:preoptic area	72hpf:lens	0
48hpf:pronephric duct	72hpf:lens	0
48hpf:retinal bipolar cells	72hpf:lens	0
48hpf:retinal ganglion cells	72hpf:lens	0
48hpf:retinal interneurons	72hpf:lens	0
48hpf:retinal pigmented epithelium	72hpf:lens	0
48hpf:retinal progenitors	72hpf:lens	0.005
48hpf:roofplate	72hpf:lens	0
48hpf:spinal cord	72hpf:lens	0
48hpf:tailbud mesoderm	72hpf:lens	0
48hpf:telencephalon	72hpf:lens	0
48hpf:xanthoblast	72hpf:lens	0
48hpf:diencephalon	72hpf:macrophage	0
48hpf:differentiating neurons	72hpf:macrophage	0.00344827586206897
48hpf:differentiating neurons (dlx1a+)	72hpf:macrophage	0
48hpf:differentiating neurons (eomesa+)	72hpf:macrophage	0.00229885057471264
48hpf:endothelial	72hpf:macrophage	0
48hpf:epidermal	72hpf:macrophage	0
48hpf:epidermal (foxi3a+)	72hpf:macrophage	0
48hpf:epiphysis photoreceptor cells	72hpf:macrophage	0
48hpf:erythroid	72hpf:macrophage	0.00344827586206897
48hpf:floorplate	72hpf:macrophage	0
48hpf:gut	72hpf:macrophage	0
48hpf:hatching gland	72hpf:macrophage	0
48hpf:heart	72hpf:macrophage	0
48hpf:hindbrain dorsal	72hpf:macrophage	0
48hpf:hindbrain ventral	72hpf:macrophage	0
48hpf:ionocyte	72hpf:macrophage	0
48hpf:lateral line primordium	72hpf:macrophage	0
48hpf:lens	72hpf:macrophage	0
48hpf:macrophage	72hpf:macrophage	0.988505747126437
48hpf:melanoblast	72hpf:macrophage	0
48hpf:midbrain	72hpf:macrophage	0.00229885057471264
48hpf:midbrain ventral	72hpf:macrophage	0
48hpf:myotome	72hpf:macrophage	0
48hpf:neural crest	72hpf:macrophage	0
48hpf:notochord	72hpf:macrophage	0
48hpf:olfactory placode	72hpf:macrophage	0
48hpf:optic cup	72hpf:macrophage	0
48hpf:optic primordia	72hpf:macrophage	0
48hpf:otic placode	72hpf:macrophage	0
48hpf:pectoral fin field	72hpf:macrophage	0
48hpf:periderm	72hpf:macrophage	0
48hpf:pharyngeal arch	72hpf:macrophage	0
48hpf:photoreceptors	72hpf:macrophage	0
48hpf:preoptic area	72hpf:macrophage	0
48hpf:pronephric duct	72hpf:macrophage	0
48hpf:retinal bipolar cells	72hpf:macrophage	0
48hpf:retinal ganglion cells	72hpf:macrophage	0
48hpf:retinal interneurons	72hpf:macrophage	0
48hpf:retinal pigmented epithelium	72hpf:macrophage	0
48hpf:retinal progenitors	72hpf:macrophage	0
48hpf:roofplate	72hpf:macrophage	0
48hpf:spinal cord	72hpf:macrophage	0
48hpf:tailbud mesoderm	72hpf:macrophage	0
48hpf:telencephalon	72hpf:macrophage	0
48hpf:xanthoblast	72hpf:macrophage	0
48hpf:diencephalon	72hpf:melanoblast	0
48hpf:differentiating neurons	72hpf:melanoblast	0
48hpf:differentiating neurons (dlx1a+)	72hpf:melanoblast	0
48hpf:differentiating neurons (eomesa+)	72hpf:melanoblast	0
48hpf:endothelial	72hpf:melanoblast	0
48hpf:epidermal	72hpf:melanoblast	0
48hpf:epidermal (foxi3a+)	72hpf:melanoblast	0
48hpf:epiphysis photoreceptor cells	72hpf:melanoblast	0
48hpf:erythroid	72hpf:melanoblast	0
48hpf:floorplate	72hpf:melanoblast	0
48hpf:gut	72hpf:melanoblast	0
48hpf:hatching gland	72hpf:melanoblast	0
48hpf:heart	72hpf:melanoblast	0
48hpf:hindbrain dorsal	72hpf:melanoblast	0
48hpf:hindbrain ventral	72hpf:melanoblast	0
48hpf:ionocyte	72hpf:melanoblast	0
48hpf:lateral line primordium	72hpf:melanoblast	0
48hpf:lens	72hpf:melanoblast	0
48hpf:macrophage	72hpf:melanoblast	0
48hpf:melanoblast	72hpf:melanoblast	0.537837837837838
48hpf:midbrain	72hpf:melanoblast	0
48hpf:midbrain ventral	72hpf:melanoblast	0
48hpf:myotome	72hpf:melanoblast	0
48hpf:neural crest	72hpf:melanoblast	0.186486486486486
48hpf:notochord	72hpf:melanoblast	0
48hpf:olfactory placode	72hpf:melanoblast	0
48hpf:optic cup	72hpf:melanoblast	0
48hpf:optic primordia	72hpf:melanoblast	0
48hpf:otic placode	72hpf:melanoblast	0
48hpf:pectoral fin field	72hpf:melanoblast	0
48hpf:periderm	72hpf:melanoblast	0
48hpf:pharyngeal arch	72hpf:melanoblast	0
48hpf:photoreceptors	72hpf:melanoblast	0
48hpf:preoptic area	72hpf:melanoblast	0
48hpf:pronephric duct	72hpf:melanoblast	0
48hpf:retinal bipolar cells	72hpf:melanoblast	0
48hpf:retinal ganglion cells	72hpf:melanoblast	0
48hpf:retinal interneurons	72hpf:melanoblast	0
48hpf:retinal pigmented epithelium	72hpf:melanoblast	0.275675675675676
48hpf:retinal progenitors	72hpf:melanoblast	0
48hpf:roofplate	72hpf:melanoblast	0
48hpf:spinal cord	72hpf:melanoblast	0
48hpf:tailbud mesoderm	72hpf:melanoblast	0
48hpf:telencephalon	72hpf:melanoblast	0
48hpf:xanthoblast	72hpf:melanoblast	0
48hpf:diencephalon	72hpf:midbrain	0.0461194029850746
48hpf:differentiating neurons	72hpf:midbrain	0.255970149253731
48hpf:differentiating neurons (dlx1a+)	72hpf:midbrain	0.107313432835821
48hpf:differentiating neurons (eomesa+)	72hpf:midbrain	0.147462686567164
48hpf:endothelial	72hpf:midbrain	0
48hpf:epidermal	72hpf:midbrain	0
48hpf:epidermal (foxi3a+)	72hpf:midbrain	0
48hpf:epiphysis photoreceptor cells	72hpf:midbrain	0
48hpf:erythroid	72hpf:midbrain	0.000298507462686567
48hpf:floorplate	72hpf:midbrain	0
48hpf:gut	72hpf:midbrain	0.000746268656716418
48hpf:hatching gland	72hpf:midbrain	0
48hpf:heart	72hpf:midbrain	0.000746268656716418
48hpf:hindbrain dorsal	72hpf:midbrain	0.0623880597014925
48hpf:hindbrain ventral	72hpf:midbrain	0.0116417910447761
48hpf:ionocyte	72hpf:midbrain	0
48hpf:lateral line primordium	72hpf:midbrain	0.0104477611940299
48hpf:lens	72hpf:midbrain	0.000298507462686567
48hpf:macrophage	72hpf:midbrain	0
48hpf:melanoblast	72hpf:midbrain	0
48hpf:midbrain	72hpf:midbrain	0.270298507462687
48hpf:midbrain ventral	72hpf:midbrain	0.012089552238806
48hpf:myotome	72hpf:midbrain	0.000298507462686567
48hpf:neural crest	72hpf:midbrain	0.00865671641791045
48hpf:notochord	72hpf:midbrain	0
48hpf:olfactory placode	72hpf:midbrain	0.00134328358208955
48hpf:optic cup	72hpf:midbrain	0.00537313432835821
48hpf:optic primordia	72hpf:midbrain	0.000746268656716418
48hpf:otic placode	72hpf:midbrain	0.000447761194029851
48hpf:pectoral fin field	72hpf:midbrain	0.00194029850746269
48hpf:periderm	72hpf:midbrain	0
48hpf:pharyngeal arch	72hpf:midbrain	0.00641791044776119
48hpf:photoreceptors	72hpf:midbrain	0.00119402985074627
48hpf:preoptic area	72hpf:midbrain	0.000746268656716418
48hpf:pronephric duct	72hpf:midbrain	0
48hpf:retinal bipolar cells	72hpf:midbrain	0.00104477611940298
48hpf:retinal ganglion cells	72hpf:midbrain	0.00194029850746269
48hpf:retinal interneurons	72hpf:midbrain	0.00208955223880597
48hpf:retinal pigmented epithelium	72hpf:midbrain	0.000149253731343284
48hpf:retinal progenitors	72hpf:midbrain	0.0082089552238806
48hpf:roofplate	72hpf:midbrain	0.000895522388059702
48hpf:spinal cord	72hpf:midbrain	0.00462686567164179
48hpf:tailbud mesoderm	72hpf:midbrain	0
48hpf:telencephalon	72hpf:midbrain	0.0280597014925373
48hpf:xanthoblast	72hpf:midbrain	0
48hpf:diencephalon	72hpf:midbrain ventral	0.158208955223881
48hpf:differentiating neurons	72hpf:midbrain ventral	0.13134328358209
48hpf:differentiating neurons (dlx1a+)	72hpf:midbrain ventral	0.0805970149253731
48hpf:differentiating neurons (eomesa+)	72hpf:midbrain ventral	0.0119402985074627
48hpf:endothelial	72hpf:midbrain ventral	0
48hpf:epidermal	72hpf:midbrain ventral	0
48hpf:epidermal (foxi3a+)	72hpf:midbrain ventral	0
48hpf:epiphysis photoreceptor cells	72hpf:midbrain ventral	0
48hpf:erythroid	72hpf:midbrain ventral	0
48hpf:floorplate	72hpf:midbrain ventral	0.125373134328358
48hpf:gut	72hpf:midbrain ventral	0
48hpf:hatching gland	72hpf:midbrain ventral	0
48hpf:heart	72hpf:midbrain ventral	0
48hpf:hindbrain dorsal	72hpf:midbrain ventral	0.017910447761194
48hpf:hindbrain ventral	72hpf:midbrain ventral	0.017910447761194
48hpf:ionocyte	72hpf:midbrain ventral	0
48hpf:lateral line primordium	72hpf:midbrain ventral	0.00298507462686567
48hpf:lens	72hpf:midbrain ventral	0
48hpf:macrophage	72hpf:midbrain ventral	0
48hpf:melanoblast	72hpf:midbrain ventral	0
48hpf:midbrain	72hpf:midbrain ventral	0.0477611940298507
48hpf:midbrain ventral	72hpf:midbrain ventral	0.217910447761194
48hpf:myotome	72hpf:midbrain ventral	0
48hpf:neural crest	72hpf:midbrain ventral	0.0298507462686567
48hpf:notochord	72hpf:midbrain ventral	0
48hpf:olfactory placode	72hpf:midbrain ventral	0
48hpf:optic cup	72hpf:midbrain ventral	0
48hpf:optic primordia	72hpf:midbrain ventral	0
48hpf:otic placode	72hpf:midbrain ventral	0
48hpf:pectoral fin field	72hpf:midbrain ventral	0
48hpf:periderm	72hpf:midbrain ventral	0
48hpf:pharyngeal arch	72hpf:midbrain ventral	0.00298507462686567
48hpf:photoreceptors	72hpf:midbrain ventral	0
48hpf:preoptic area	72hpf:midbrain ventral	0
48hpf:pronephric duct	72hpf:midbrain ventral	0
48hpf:retinal bipolar cells	72hpf:midbrain ventral	0
48hpf:retinal ganglion cells	72hpf:midbrain ventral	0.00298507462686567
48hpf:retinal interneurons	72hpf:midbrain ventral	0
48hpf:retinal pigmented epithelium	72hpf:midbrain ventral	0
48hpf:retinal progenitors	72hpf:midbrain ventral	0.0119402985074627
48hpf:roofplate	72hpf:midbrain ventral	0.0477611940298507
48hpf:spinal cord	72hpf:midbrain ventral	0.026865671641791
48hpf:tailbud mesoderm	72hpf:midbrain ventral	0.0208955223880597
48hpf:telencephalon	72hpf:midbrain ventral	0.0447761194029851
48hpf:xanthoblast	72hpf:midbrain ventral	0
48hpf:diencephalon	72hpf:myotome	0
48hpf:differentiating neurons	72hpf:myotome	0
48hpf:differentiating neurons (dlx1a+)	72hpf:myotome	0
48hpf:differentiating neurons (eomesa+)	72hpf:myotome	0
48hpf:endothelial	72hpf:myotome	0
48hpf:epidermal	72hpf:myotome	0
48hpf:epidermal (foxi3a+)	72hpf:myotome	0.00072463768115942
48hpf:epiphysis photoreceptor cells	72hpf:myotome	0
48hpf:erythroid	72hpf:myotome	0
48hpf:floorplate	72hpf:myotome	0
48hpf:gut	72hpf:myotome	0
48hpf:hatching gland	72hpf:myotome	0.00289855072463768
48hpf:heart	72hpf:myotome	0
48hpf:hindbrain dorsal	72hpf:myotome	0
48hpf:hindbrain ventral	72hpf:myotome	0.0115942028985507
48hpf:ionocyte	72hpf:myotome	0
48hpf:lateral line primordium	72hpf:myotome	0
48hpf:lens	72hpf:myotome	0
48hpf:macrophage	72hpf:myotome	0
48hpf:melanoblast	72hpf:myotome	0
48hpf:midbrain	72hpf:myotome	0.00289855072463768
48hpf:midbrain ventral	72hpf:myotome	0
48hpf:myotome	72hpf:myotome	0.979710144927536
48hpf:neural crest	72hpf:myotome	0.00217391304347826
48hpf:notochord	72hpf:myotome	0
48hpf:olfactory placode	72hpf:myotome	0
48hpf:optic cup	72hpf:myotome	0
48hpf:optic primordia	72hpf:myotome	0
48hpf:otic placode	72hpf:myotome	0
48hpf:pectoral fin field	72hpf:myotome	0
48hpf:periderm	72hpf:myotome	0
48hpf:pharyngeal arch	72hpf:myotome	0
48hpf:photoreceptors	72hpf:myotome	0
48hpf:preoptic area	72hpf:myotome	0
48hpf:pronephric duct	72hpf:myotome	0
48hpf:retinal bipolar cells	72hpf:myotome	0
48hpf:retinal ganglion cells	72hpf:myotome	0
48hpf:retinal interneurons	72hpf:myotome	0
48hpf:retinal pigmented epithelium	72hpf:myotome	0
48hpf:retinal progenitors	72hpf:myotome	0
48hpf:roofplate	72hpf:myotome	0
48hpf:spinal cord	72hpf:myotome	0
48hpf:tailbud mesoderm	72hpf:myotome	0
48hpf:telencephalon	72hpf:myotome	0
48hpf:xanthoblast	72hpf:myotome	0
48hpf:diencephalon	72hpf:neural crest	0.000778210116731518
48hpf:differentiating neurons	72hpf:neural crest	0
48hpf:differentiating neurons (dlx1a+)	72hpf:neural crest	0
48hpf:differentiating neurons (eomesa+)	72hpf:neural crest	0
48hpf:endothelial	72hpf:neural crest	0
48hpf:epidermal	72hpf:neural crest	0
48hpf:epidermal (foxi3a+)	72hpf:neural crest	0
48hpf:epiphysis photoreceptor cells	72hpf:neural crest	0.0012970168612192
48hpf:erythroid	72hpf:neural crest	0
48hpf:floorplate	72hpf:neural crest	0.000518806744487678
48hpf:gut	72hpf:neural crest	0.0012970168612192
48hpf:hatching gland	72hpf:neural crest	0.00155642023346304
48hpf:heart	72hpf:neural crest	0.0360570687418936
48hpf:hindbrain dorsal	72hpf:neural crest	0
48hpf:hindbrain ventral	72hpf:neural crest	0
48hpf:ionocyte	72hpf:neural crest	0
48hpf:lateral line primordium	72hpf:neural crest	0
48hpf:lens	72hpf:neural crest	0
48hpf:macrophage	72hpf:neural crest	0
48hpf:melanoblast	72hpf:neural crest	0.0012970168612192
48hpf:midbrain	72hpf:neural crest	0.0059662775616083
48hpf:midbrain ventral	72hpf:neural crest	0
48hpf:myotome	72hpf:neural crest	0.00103761348897536
48hpf:neural crest	72hpf:neural crest	0.755123216601816
48hpf:notochord	72hpf:neural crest	0
48hpf:olfactory placode	72hpf:neural crest	0
48hpf:optic cup	72hpf:neural crest	0.000518806744487678
48hpf:optic primordia	72hpf:neural crest	0
48hpf:otic placode	72hpf:neural crest	0
48hpf:pectoral fin field	72hpf:neural crest	0.0381322957198444
48hpf:periderm	72hpf:neural crest	0
48hpf:pharyngeal arch	72hpf:neural crest	0.152529182879377
48hpf:photoreceptors	72hpf:neural crest	0
48hpf:preoptic area	72hpf:neural crest	0
48hpf:pronephric duct	72hpf:neural crest	0
48hpf:retinal bipolar cells	72hpf:neural crest	0
48hpf:retinal ganglion cells	72hpf:neural crest	0
48hpf:retinal interneurons	72hpf:neural crest	0
48hpf:retinal pigmented epithelium	72hpf:neural crest	0
48hpf:retinal progenitors	72hpf:neural crest	0
48hpf:roofplate	72hpf:neural crest	0
48hpf:spinal cord	72hpf:neural crest	0
48hpf:tailbud mesoderm	72hpf:neural crest	0.00363164721141375
48hpf:telencephalon	72hpf:neural crest	0.000259403372243839
48hpf:xanthoblast	72hpf:neural crest	0
48hpf:diencephalon	72hpf:notochord	0
48hpf:differentiating neurons	72hpf:notochord	0
48hpf:differentiating neurons (dlx1a+)	72hpf:notochord	0
48hpf:differentiating neurons (eomesa+)	72hpf:notochord	0
48hpf:endothelial	72hpf:notochord	0
48hpf:epidermal	72hpf:notochord	0
48hpf:epidermal (foxi3a+)	72hpf:notochord	0
48hpf:epiphysis photoreceptor cells	72hpf:notochord	0
48hpf:erythroid	72hpf:notochord	0
48hpf:floorplate	72hpf:notochord	0.0126582278481013
48hpf:gut	72hpf:notochord	0
48hpf:hatching gland	72hpf:notochord	0
48hpf:heart	72hpf:notochord	0
48hpf:hindbrain dorsal	72hpf:notochord	0
48hpf:hindbrain ventral	72hpf:notochord	0
48hpf:ionocyte	72hpf:notochord	0
48hpf:lateral line primordium	72hpf:notochord	0
48hpf:lens	72hpf:notochord	0
48hpf:macrophage	72hpf:notochord	0
48hpf:melanoblast	72hpf:notochord	0
48hpf:midbrain	72hpf:notochord	0.00253164556962025
48hpf:midbrain ventral	72hpf:notochord	0
48hpf:myotome	72hpf:notochord	0
48hpf:neural crest	72hpf:notochord	0.00506329113924051
48hpf:notochord	72hpf:notochord	0.974683544303797
48hpf:olfactory placode	72hpf:notochord	0
48hpf:optic cup	72hpf:notochord	0
48hpf:optic primordia	72hpf:notochord	0
48hpf:otic placode	72hpf:notochord	0.00506329113924051
48hpf:pectoral fin field	72hpf:notochord	0
48hpf:periderm	72hpf:notochord	0
48hpf:pharyngeal arch	72hpf:notochord	0
48hpf:photoreceptors	72hpf:notochord	0
48hpf:preoptic area	72hpf:notochord	0
48hpf:pronephric duct	72hpf:notochord	0
48hpf:retinal bipolar cells	72hpf:notochord	0
48hpf:retinal ganglion cells	72hpf:notochord	0
48hpf:retinal interneurons	72hpf:notochord	0
48hpf:retinal pigmented epithelium	72hpf:notochord	0
48hpf:retinal progenitors	72hpf:notochord	0
48hpf:roofplate	72hpf:notochord	0
48hpf:spinal cord	72hpf:notochord	0
48hpf:tailbud mesoderm	72hpf:notochord	0
48hpf:telencephalon	72hpf:notochord	0
48hpf:xanthoblast	72hpf:notochord	0
48hpf:diencephalon	72hpf:olfactory placode	0
48hpf:differentiating neurons	72hpf:olfactory placode	0
48hpf:differentiating neurons (dlx1a+)	72hpf:olfactory placode	0
48hpf:differentiating neurons (eomesa+)	72hpf:olfactory placode	0
48hpf:endothelial	72hpf:olfactory placode	0
48hpf:epidermal	72hpf:olfactory placode	0
48hpf:epidermal (foxi3a+)	72hpf:olfactory placode	0.00147058823529412
48hpf:epiphysis photoreceptor cells	72hpf:olfactory placode	0
48hpf:erythroid	72hpf:olfactory placode	0
48hpf:floorplate	72hpf:olfactory placode	0
48hpf:gut	72hpf:olfactory placode	0.00735294117647059
48hpf:hatching gland	72hpf:olfactory placode	0.00294117647058824
48hpf:heart	72hpf:olfactory placode	0
48hpf:hindbrain dorsal	72hpf:olfactory placode	0
48hpf:hindbrain ventral	72hpf:olfactory placode	0
48hpf:ionocyte	72hpf:olfactory placode	0.00294117647058824
48hpf:lateral line primordium	72hpf:olfactory placode	0.0235294117647059
48hpf:lens	72hpf:olfactory placode	0
48hpf:macrophage	72hpf:olfactory placode	0
48hpf:melanoblast	72hpf:olfactory placode	0
48hpf:midbrain	72hpf:olfactory placode	0
48hpf:midbrain ventral	72hpf:olfactory placode	0
48hpf:myotome	72hpf:olfactory placode	0
48hpf:neural crest	72hpf:olfactory placode	0
48hpf:notochord	72hpf:olfactory placode	0
48hpf:olfactory placode	72hpf:olfactory placode	0.707352941176471
48hpf:optic cup	72hpf:olfactory placode	0
48hpf:optic primordia	72hpf:olfactory placode	0
48hpf:otic placode	72hpf:olfactory placode	0.0161764705882353
48hpf:pectoral fin field	72hpf:olfactory placode	0
48hpf:periderm	72hpf:olfactory placode	0
48hpf:pharyngeal arch	72hpf:olfactory placode	0
48hpf:photoreceptors	72hpf:olfactory placode	0
48hpf:preoptic area	72hpf:olfactory placode	0
48hpf:pronephric duct	72hpf:olfactory placode	0.238235294117647
48hpf:retinal bipolar cells	72hpf:olfactory placode	0
48hpf:retinal ganglion cells	72hpf:olfactory placode	0
48hpf:retinal interneurons	72hpf:olfactory placode	0
48hpf:retinal pigmented epithelium	72hpf:olfactory placode	0
48hpf:retinal progenitors	72hpf:olfactory placode	0
48hpf:roofplate	72hpf:olfactory placode	0
48hpf:spinal cord	72hpf:olfactory placode	0
48hpf:tailbud mesoderm	72hpf:olfactory placode	0
48hpf:telencephalon	72hpf:olfactory placode	0
48hpf:xanthoblast	72hpf:olfactory placode	0
48hpf:diencephalon	72hpf:optic cup	0.00558659217877095
48hpf:differentiating neurons	72hpf:optic cup	0.00446927374301676
48hpf:differentiating neurons (dlx1a+)	72hpf:optic cup	0.0134078212290503
48hpf:differentiating neurons (eomesa+)	72hpf:optic cup	0.00111731843575419
48hpf:endothelial	72hpf:optic cup	0.00558659217877095
48hpf:epidermal	72hpf:optic cup	0
48hpf:epidermal (foxi3a+)	72hpf:optic cup	0
48hpf:epiphysis photoreceptor cells	72hpf:optic cup	0.00782122905027933
48hpf:erythroid	72hpf:optic cup	0
48hpf:floorplate	72hpf:optic cup	0
48hpf:gut	72hpf:optic cup	0.00111731843575419
48hpf:hatching gland	72hpf:optic cup	0
48hpf:heart	72hpf:optic cup	0.00335195530726257
48hpf:hindbrain dorsal	72hpf:optic cup	0.00782122905027933
48hpf:hindbrain ventral	72hpf:optic cup	0
48hpf:ionocyte	72hpf:optic cup	0
48hpf:lateral line primordium	72hpf:optic cup	0.0446927374301676
48hpf:lens	72hpf:optic cup	0.00335195530726257
48hpf:macrophage	72hpf:optic cup	0
48hpf:melanoblast	72hpf:optic cup	0
48hpf:midbrain	72hpf:optic cup	0.258100558659218
48hpf:midbrain ventral	72hpf:optic cup	0.00111731843575419
48hpf:myotome	72hpf:optic cup	0
48hpf:neural crest	72hpf:optic cup	0.0357541899441341
48hpf:notochord	72hpf:optic cup	0
48hpf:olfactory placode	72hpf:optic cup	0
48hpf:optic cup	72hpf:optic cup	0.192178770949721
48hpf:optic primordia	72hpf:optic cup	0.119553072625698
48hpf:otic placode	72hpf:optic cup	0
48hpf:pectoral fin field	72hpf:optic cup	0.00335195530726257
48hpf:periderm	72hpf:optic cup	0
48hpf:pharyngeal arch	72hpf:optic cup	0.0402234636871508
48hpf:photoreceptors	72hpf:optic cup	0.00670391061452514
48hpf:preoptic area	72hpf:optic cup	0
48hpf:pronephric duct	72hpf:optic cup	0
48hpf:retinal bipolar cells	72hpf:optic cup	0
48hpf:retinal ganglion cells	72hpf:optic cup	0.0212290502793296
48hpf:retinal interneurons	72hpf:optic cup	0
48hpf:retinal pigmented epithelium	72hpf:optic cup	0.00111731843575419
48hpf:retinal progenitors	72hpf:optic cup	0.210055865921788
48hpf:roofplate	72hpf:optic cup	0.00558659217877095
48hpf:spinal cord	72hpf:optic cup	0
48hpf:tailbud mesoderm	72hpf:optic cup	0
48hpf:telencephalon	72hpf:optic cup	0.00670391061452514
48hpf:xanthoblast	72hpf:optic cup	0
48hpf:diencephalon	72hpf:optic primordia	0
48hpf:differentiating neurons	72hpf:optic primordia	0
48hpf:differentiating neurons (dlx1a+)	72hpf:optic primordia	0
48hpf:differentiating neurons (eomesa+)	72hpf:optic primordia	0
48hpf:endothelial	72hpf:optic primordia	0
48hpf:epidermal	72hpf:optic primordia	0
48hpf:epidermal (foxi3a+)	72hpf:optic primordia	0
48hpf:epiphysis photoreceptor cells	72hpf:optic primordia	0.0075
48hpf:erythroid	72hpf:optic primordia	0
48hpf:floorplate	72hpf:optic primordia	0
48hpf:gut	72hpf:optic primordia	0
48hpf:hatching gland	72hpf:optic primordia	0
48hpf:heart	72hpf:optic primordia	0
48hpf:hindbrain dorsal	72hpf:optic primordia	0
48hpf:hindbrain ventral	72hpf:optic primordia	0
48hpf:ionocyte	72hpf:optic primordia	0
48hpf:lateral line primordium	72hpf:optic primordia	0
48hpf:lens	72hpf:optic primordia	0
48hpf:macrophage	72hpf:optic primordia	0
48hpf:melanoblast	72hpf:optic primordia	0
48hpf:midbrain	72hpf:optic primordia	0.055
48hpf:midbrain ventral	72hpf:optic primordia	0
48hpf:myotome	72hpf:optic primordia	0
48hpf:neural crest	72hpf:optic primordia	0.0075
48hpf:notochord	72hpf:optic primordia	0
